46.22 , 3d:7.92:1.34:-104.70 : 0:0:0 , 0:104.70 , 0:-1.34 , 0:-7.92 , 1:-44.86 , 1:4.83 , 1:-14.43 , 2:-9.83 , 2:0.22 , 2:0.22 ,
46.23 , 3d:7.89:1.30:-104.55 : 0:0:0 , 0:104.55 , 0:-1.30 , 0:-7.89 , 1:-47.20 , 1:6.16 , 1:-14.18 , 2:-9.84 , 2:0.07 , 2:0.07 ,
46.23 , 3d:7.86:1.26:-104.40 : 0:0:0 , 0:104.40 , 0:-1.26 , 0:-7.86 , 1:-49.06 , 1:8.21 , 1:-14.17 , 2:-9.71 , 2:-0.09 , 2:-0.09 ,
46.23 , 3d:7.82:1.23:-104.23 : 0:0:0 , 0:104.23 , 0:-1.23 , 0:-7.82 , 1:-50.65 , 1:9.98 , 1:-14.21 , 2:-9.70 , 2:-0.02 , 2:-0.02 ,
46.24 , 3d:7.75:1.17:-103.99 : 0:0:0 , 0:103.99 , 0:-1.17 , 0:-7.75 , 1:-53.09 , 1:12.47 , 1:-14.98 , 2:-9.54 , 2:0.07 , 2:0.07 ,
46.25 , 3d:7.58:1.05:-103.45 : 0:0:0 , 0:103.45 , 0:-1.05 , 0:-7.58 , 1:-57.85 , 1:13.66 , 1:-17.91 , 2:-9.70 , 2:0.05 , 2:0.05 ,
46.27 , 3d:7.20:0.79:-102.03 : 0:0:0 , 0:102.03 , 0:-0.79 , 0:-7.20 , 1:-76.74 , 1:16.70 , 1:-12.58 , 2:-9.96 , 2:-0.13 , 2:-0.13 ,
46.27 , 3d:7.11:0.75:-101.66 : 0:0:0 , 0:101.66 , 0:-0.75 , 0:-7.11 , 1:-79.84 , 1:15.89 , 1:-9.48 , 2:-9.97 , 2:-0.18 , 2:-0.18 ,
46.28 , 3d:7.01:0.73:-101.14 : 0:0:0 , 0:101.14 , 0:-0.73 , 0:-7.01 , 1:-82.83 , 1:14.42 , 1:-5.11 , 2:-9.96 , 2:-0.27 , 2:-0.27 ,
46.31 , 3d:6.73:0.80:-98.10 : 0:0:0 , 0:98.10 , 0:-0.80 , 0:-6.73 , 1:-104.80 , 1:7.50 , 1:3.24 , 2:-8.70 , 2:-0.91 , 2:-0.91 ,
46.32 , 3d:6.57:0.82:-96.61 : 0:0:0 , 0:96.61 , 0:-0.82 , 0:-6.57 , 1:-103.69 , 1:14.89 , 1:-4.12 , 2:-8.75 , 2:-1.75 , 2:-1.75 ,
46.33 , 3d:6.52:0.81:-96.28 : 0:0:0 , 0:96.28 , 0:-0.81 , 0:-6.52 , 1:-105.87 , 1:17.63 , 1:-6.38 , 2:-8.71 , 2:-1.91 , 2:-1.91 ,
46.33 , 3d:6.45:0.79:-95.93 : 0:0:0 , 0:95.93 , 0:-0.79 , 0:-6.45 , 1:-111.14 , 1:23.17 , 1:-8.90 , 2:-8.52 , 2:-1.52 , 2:-1.52 ,
46.33 , 3d:6.36:0.76:-95.57 : 0:0:0 , 0:95.57 , 0:-0.76 , 0:-6.36 , 1:-114.01 , 1:29.17 , 1:-14.40 , 2:-8.79 , 2:-1.38 , 2:-1.38 ,
46.34 , 3d:6.25:0.71:-95.21 : 0:0:0 , 0:95.21 , 0:-0.71 , 0:-6.25 , 1:-114.63 , 1:32.30 , 1:-18.96 , 2:-8.96 , 2:-1.70 , 2:-1.70 ,
46.35 , 3d:5.74:0.41:-93.72 : 0:0:0 , 0:93.72 , 0:-0.41 , 0:-5.74 , 1:-117.85 , 1:42.36 , 1:-30.33 , 2:-8.86 , 2:-1.00 , 2:-1.00 ,
46.37 , 3d:5.00:-0.14:-91.67 : 0:0:0 , 0:91.67 , 0:0.14 , 0:-5.00 , 1:-117.06 , 1:37.66 , 1:-35.07 , 2:-9.88 , 2:-0.59 , 2:-0.59 ,
46.37 , 3d:4.78:-0.35:-90.93 : 0:0:0 , 0:90.93 , 0:0.35 , 0:-4.78 , 1:-117.21 , 1:32.66 , 1:-32.27 , 2:-10.26 , 2:-0.33 , 2:-0.33 ,
46.38 , 3d:4.68:-0.44:-90.56 : 0:0:0 , 0:90.56 , 0:0.44 , 0:-4.68 , 1:-117.26 , 1:30.11 , 1:-29.78 , 2:-10.36 , 2:-0.20 , 2:-0.20 ,
46.38 , 3d:4.59:-0.53:-90.19 : 0:0:0 , 0:90.19 , 0:0.53 , 0:-4.59 , 1:-117.35 , 1:27.89 , 1:-25.97 , 2:-10.38 , 2:-0.15 , 2:-0.15 ,
46.38 , 3d:4.50:-0.60:-89.82 : 0:0:0 , 0:89.82 , 0:0.60 , 0:-4.50 , 1:-117.03 , 1:25.81 , 1:-21.72 , 2:-10.34 , 2:-0.11 , 2:-0.11 ,
46.39 , 3d:4.43:-0.65:-89.45 : 0:0:0 , 0:89.45 , 0:0.65 , 0:-4.43 , 1:-116.92 , 1:23.66 , 1:-16.49 , 2:-10.24 , 2:-0.11 , 2:-0.11 ,
46.39 , 3d:4.36:-0.70:-89.08 : 0:0:0 , 0:89.08 , 0:0.70 , 0:-4.36 , 1:-117.09 , 1:21.44 , 1:-11.39 , 2:-10.14 , 2:-0.15 , 2:-0.15 ,
46.40 , 3d:4.24:-0.73:-88.33 : 0:0:0 , 0:88.33 , 0:0.73 , 0:-4.24 , 1:-117.98 , 1:18.18 , 1:-2.43 , 2:-10.13 , 2:-0.06 , 2:-0.06 ,
46.40 , 3d:4.16:-0.73:-87.78 : 0:0:0 , 0:87.78 , 0:0.73 , 0:-4.16 , 1:-117.70 , 1:16.60 , 1:4.31 , 2:-10.02 , 2:-0.28 , 2:-0.28 ,
46.40 , 3d:4.10:-0.71:-87.40 : 0:0:0 , 0:87.40 , 0:0.71 , 0:-4.10 , 1:-117.09 , 1:15.82 , 1:8.75 , 2:-10.00 , 2:-0.52 , 2:-0.52 ,
46.41 , 3d:4.05:-0.67:-87.04 : 0:0:0 , 0:87.04 , 0:0.67 , 0:-4.05 , 1:-115.47 , 1:15.12 , 1:13.44 , 2:-9.94 , 2:-0.83 , 2:-0.83 ,
46.41 , 3d:4.00:-0.62:-86.68 : 0:0:0 , 0:86.68 , 0:0.62 , 0:-4.00 , 1:-112.92 , 1:14.36 , 1:17.82 , 2:-9.92 , 2:-1.07 , 2:-1.07 ,
46.41 , 3d:3.96:-0.55:-86.33 : 0:0:0 , 0:86.33 , 0:0.55 , 0:-3.96 , 1:-109.35 , 1:13.66 , 1:21.82 , 2:-9.70 , 2:-1.41 , 2:-1.41 ,
46.42 , 3d:3.89:-0.44:-85.83 : 0:0:0 , 0:85.83 , 0:0.44 , 0:-3.89 , 1:-103.59 , 1:12.57 , 1:26.90 , 2:-9.54 , 2:-1.60 , 2:-1.60 ,
46.43 , 3d:3.77:-0.20:-85.04 : 0:0:0 , 0:85.04 , 0:0.20 , 0:-3.77 , 1:-97.00 , 1:11.50 , 1:31.74 , 2:-9.35 , 2:-1.95 , 2:-1.95 ,
46.44 , 3d:3.53:0.32:-83.16 : 0:0:0 , 0:83.16 , 0:-0.32 , 0:-3.53 , 1:-105.30 , 1:9.38 , 1:22.60 , 2:-10.26 , 2:-1.10 , 2:-1.10 ,
46.45 , 3d:3.49:0.38:-82.82 : 0:0:0 , 0:82.82 , 0:-0.38 , 0:-3.49 , 1:-108.97 , 1:8.95 , 1:19.54 , 2:-10.36 , 2:-0.93 , 2:-0.93 ,
46.48 , 3d:3.29:0.63:-78.72 : 0:0:0 , 0:78.72 , 0:-0.63 , 0:-3.29 , 1:-141.76 , 1:0.07 , 1:2.84 , 2:-9.98 , 2:-1.28 , 2:-1.28 ,
46.49 , 3d:3.29:0.64:-77.83 : 0:0:0 , 0:77.83 , 0:-0.64 , 0:-3.29 , 1:-141.03 , 1:0.05 , 1:-0.41 , 2:-9.94 , 2:-1.42 , 2:-1.42 ,
46.49 , 3d:3.29:0.61:-76.94 : 0:0:0 , 0:76.94 , 0:-0.61 , 0:-3.29 , 1:-139.64 , 1:2.08 , 1:-6.11 , 2:-9.91 , 2:-1.43 , 2:-1.43 ,
46.50 , 3d:3.28:0.57:-76.28 : 0:0:0 , 0:76.28 , 0:-0.57 , 0:-3.28 , 1:-139.07 , 1:4.33 , 1:-9.82 , 2:-9.54 , 2:-1.31 , 2:-1.31 ,
46.50 , 3d:3.26:0.48:-75.41 : 0:0:0 , 0:75.41 , 0:-0.48 , 0:-3.26 , 1:-135.15 , 1:6.27 , 1:-14.75 , 2:-9.57 , 2:-0.93 , 2:-0.93 ,
46.53 , 3d:3.38:-0.02:-72.29 : 0:0:0 , 0:72.29 , 0:0.02 , 0:-3.38 , 1:-117.99 , 1:-4.33 , 1:-21.48 , 2:-10.45 , 2:-0.02 , 2:-0.02 ,
46.53 , 3d:3.43:-0.10:-71.72 : 0:0:0 , 0:71.72 , 0:0.10 , 0:-3.43 , 1:-120.30 , 1:-6.04 , 1:-21.66 , 2:-10.36 , 2:0.13 , 2:0.13 ,
46.54 , 3d:3.54:-0.25:-70.72 : 0:0:0 , 0:70.72 , 0:0.25 , 0:-3.54 , 1:-131.23 , 1:-6.14 , 1:-20.36 , 2:-10.36 , 2:0.16 , 2:0.16 ,
46.55 , 3d:3.60:-0.32:-70.09 : 0:0:0 , 0:70.09 , 0:0.32 , 0:-3.60 , 1:-133.87 , 1:-8.31 , 1:-19.80 , 2:-10.78 , 2:-0.06 , 2:-0.06 ,
46.55 , 3d:3.71:-0.41:-69.22 : 0:0:0 , 0:69.22 , 0:0.41 , 0:-3.71 , 1:-138.24 , 1:-14.92 , 1:-17.69 , 2:-10.93 , 2:-0.31 , 2:-0.31 ,
46.59 , 3d:4.63:-0.32:-64.10 : 0:0:0 , 0:64.10 , 0:0.32 , 0:-4.63 , 1:-159.44 , 1:-30.39 , 1:-0.12 , 2:-9.19 , 2:-1.56 , 2:-1.56 ,
46.61 , 3d:5.40:0.36:-59.96 : 0:0:0 , 0:59.96 , 0:-0.36 , 0:-5.40 , 1:-132.98 , 1:-39.92 , 1:11.60 , 2:-10.54 , 2:-1.46 , 2:-1.46 ,
46.62 , 3d:5.50:0.46:-59.55 : 0:0:0 , 0:59.55 , 0:-0.46 , 0:-5.50 , 1:-129.58 , 1:-40.57 , 1:10.26 , 2:-10.74 , 2:-1.24 , 2:-1.24 ,
46.63 , 3d:5.88:0.84:-58.01 : 0:0:0 , 0:58.01 , 0:-0.84 , 0:-5.88 , 1:-113.61 , 1:-41.41 , 1:15.67 , 2:-9.47 , 2:-0.34 , 2:-0.34 ,
46.63 , 3d:5.99:1.02:-57.46 : 0:0:0 , 0:57.46 , 0:-1.02 , 0:-5.99 , 1:-113.87 , 1:-37.87 , 1:22.20 , 2:-9.28 , 2:-0.16 , 2:-0.16 ,
46.64 , 3d:6.08:1.34:-56.55 : 0:0:0 , 0:56.55 , 0:-1.34 , 0:-6.08 , 1:-117.64 , 1:-25.87 , 1:30.66 , 2:-9.35 , 2:-0.42 , 2:-0.42 ,
46.65 , 3d:6.06:1.59:-55.77 : 0:0:0 , 0:55.77 , 0:-1.59 , 0:-6.06 , 1:-125.27 , 1:-17.20 , 1:35.96 , 2:-9.69 , 2:-0.63 , 2:-0.63 ,
46.65 , 3d:6.01:1.78:-55.16 : 0:0:0 , 0:55.16 , 0:-1.78 , 0:-6.01 , 1:-130.85 , 1:-13.38 , 1:40.67 , 2:-9.45 , 2:-1.20 , 2:-1.20 ,
46.66 , 3d:5.97:1.92:-54.74 : 0:0:0 , 0:54.74 , 0:-1.92 , 0:-5.97 , 1:-133.41 , 1:-11.66 , 1:44.00 , 2:-9.29 , 2:-1.28 , 2:-1.28 ,
46.66 , 3d:5.91:2.06:-54.30 : 0:0:0 , 0:54.30 , 0:-2.06 , 0:-5.91 , 1:-136.40 , 1:-10.30 , 1:48.99 , 2:-9.13 , 2:-1.58 , 2:-1.58 ,
46.67 , 3d:5.64:2.55:-52.94 : 0:0:0 , 0:52.94 , 0:-2.55 , 0:-5.64 , 1:-146.42 , 1:-6.08 , 1:61.96 , 2:-8.89 , 2:-1.04 , 2:-1.04 ,
46.69 , 3d:4.61:3.71:-49.22 : 0:0:0 , 0:49.22 , 0:-3.71 , 0:-4.61 , 1:-159.46 , 1:8.57 , 1:62.64 , 2:-9.66 , 2:-0.85 , 2:-0.85 ,
46.72 , 3d:3.54:4.41:-45.18 : 0:0:0 , 0:45.18 , 0:-4.41 , 0:-3.54 , 1:-173.87 , 1:17.49 , 1:42.63 , 2:-10.02 , 2:-0.14 , 2:-0.14 ,
46.76 , 3d:1.89:4.43:-37.77 : 0:0:0 , 0:37.77 , 0:-4.43 , 0:-1.89 , 1:-204.97 , 1:38.82 , 1:33.22 , 2:-8.59 , 2:-0.26 , 2:-0.26 ,
46.82 , 3d:-0.24:4.47:-25.81 : 0:0:0 , 0:25.81 , 0:-4.47 , 0:0.24 , 1:-22.22 , 1:-111.60 , 1:-29.69 , 2:-10.99 , 2:-0.64 , 2:-0.64 ,
46.92 , 3d:1.31:4.63:-21.64 : 0:0:0 , 0:21.64 , 0:-4.63 , 0:-1.31 , 1:-18.68 , 1:26.02 , 1:-16.56 , 2:-10.25 , 2:-0.47 , 2:-0.47 ,
47.06 , 3d:4.41:0.78:-18.71 : 0:0:0 , 0:18.71 , 0:-0.78 , 0:-4.41 , 1:-24.62 , 1:-1.99 , 1:-26.17 , 2:-10.85 , 2:-0.69 , 2:-0.69 ,
47.07 , 3d:4.54:0.77:-18.59 : 0:0:0 , 0:18.59 , 0:-0.77 , 0:-4.54 , 1:-25.18 , 1:-8.60 , 1:-27.02 , 2:-10.04 , 2:-0.75 , 2:-0.75 ,
47.07 , 3d:4.64:0.78:-18.52 : 0:0:0 , 0:18.52 , 0:-0.78 , 0:-4.64 , 1:-22.43 , 1:-11.53 , 1:-28.75 , 2:-9.88 , 2:-0.88 , 2:-0.88 ,
47.08 , 3d:4.73:0.79:-18.45 : 0:0:0 , 0:18.45 , 0:-0.79 , 0:-4.73 , 1:-20.74 , 1:-15.18 , 1:-26.73 , 2:-9.80 , 2:-1.00 , 2:-1.00 ,
47.08 , 3d:4.84:0.81:-18.39 : 0:0:0 , 0:18.39 , 0:-0.81 , 0:-4.84 , 1:-21.24 , 1:-17.61 , 1:-28.70 , 2:-9.41 , 2:-0.77 , 2:-0.77 ,
47.08 , 3d:4.94:0.83:-18.32 : 0:0:0 , 0:18.32 , 0:-0.83 , 0:-4.94 , 1:-20.94 , 1:-16.98 , 1:-30.15 , 2:-9.36 , 2:-1.20 , 2:-1.20 ,
47.10 , 3d:5.46:0.94:-17.79 : 0:0:0 , 0:17.79 , 0:-0.94 , 0:-5.46 , 1:-24.28 , 1:-7.50 , 1:-10.90 , 2:-10.64 , 2:-1.37 , 2:-1.37 ,
47.12 , 3d:5.55:0.94:-17.55 : 0:0:0 , 0:17.55 , 0:-0.94 , 0:-5.55 , 1:-20.98 , 1:0.44 , 1:-5.45 , 2:-10.99 , 2:-1.52 , 2:-1.52 ,
47.12 , 3d:5.57:0.92:-17.46 : 0:0:0 , 0:17.46 , 0:-0.92 , 0:-5.57 , 1:-17.55 , 1:4.66 , 1:-6.67 , 2:-10.28 , 2:-1.41 , 2:-1.41 ,
47.12 , 3d:5.59:0.89:-17.41 : 0:0:0 , 0:17.41 , 0:-0.89 , 0:-5.59 , 1:-14.48 , 1:7.95 , 1:-7.27 , 2:-10.12 , 2:-1.42 , 2:-1.42 ,
47.13 , 3d:5.60:0.85:-17.37 : 0:0:0 , 0:17.37 , 0:-0.85 , 0:-5.60 , 1:-12.85 , 1:10.11 , 1:-7.27 , 2:-9.93 , 2:-1.41 , 2:-1.41 ,
47.13 , 3d:5.61:0.81:-17.33 : 0:0:0 , 0:17.33 , 0:-0.81 , 0:-5.61 , 1:-12.14 , 1:11.09 , 1:-6.47 , 2:-9.92 , 2:-1.52 , 2:-1.52 ,
47.15 , 3d:5.65:0.55:-17.17 : 0:0:0 , 0:17.17 , 0:-0.55 , 0:-5.65 , 1:-7.73 , 1:16.40 , 1:-6.43 , 2:-10.01 , 2:-1.30 , 2:-1.30 ,
47.15 , 3d:5.65:0.45:-17.11 : 0:0:0 , 0:17.11 , 0:-0.45 , 0:-5.65 , 1:-10.14 , 1:15.29 , 1:-4.59 , 2:-10.03 , 2:-1.19 , 2:-1.19 ,
47.16 , 3d:5.65:0.38:-17.06 : 0:0:0 , 0:17.06 , 0:-0.38 , 0:-5.65 , 1:-11.15 , 1:14.89 , 1:-3.36 , 2:-9.82 , 2:-1.06 , 2:-1.06 ,
47.16 , 3d:5.64:0.33:-17.02 : 0:0:0 , 0:17.02 , 0:-0.33 , 0:-5.64 , 1:-11.20 , 1:14.57 , 1:-3.45 , 2:-9.66 , 2:-1.12 , 2:-1.12 ,
47.16 , 3d:5.64:0.28:-16.98 : 0:0:0 , 0:16.98 , 0:-0.28 , 0:-5.64 , 1:-12.24 , 1:14.16 , 1:-2.59 , 2:-9.66 , 2:-1.14 , 2:-1.14 ,
47.18 , 3d:5.60:0.15:-16.83 : 0:0:0 , 0:16.83 , 0:-0.15 , 0:-5.60 , 1:-15.46 , 1:10.83 , 1:2.00 , 2:-9.74 , 2:-1.13 , 2:-1.13 ,
47.18 , 3d:5.57:0.11:-16.75 : 0:0:0 , 0:16.75 , 0:-0.11 , 0:-5.57 , 1:-16.54 , 1:8.57 , 1:3.44 , 2:-9.46 , 2:-1.10 , 2:-1.10 ,
47.18 , 3d:5.57:0.09:-16.70 : 0:0:0 , 0:16.70 , 0:-0.09 , 0:-5.57 , 1:-15.56 , 1:5.95 , 1:-1.34 , 2:-7.15 , 2:-1.02 , 2:-1.02 ,
47.19 , 3d:5.58:0.07:-16.62 : 0:0:0 , 0:16.62 , 0:-0.07 , 0:-5.58 , 1:-15.95 , 1:3.15 , 1:-5.71 , 2:-7.71 , 2:-1.09 , 2:-1.09 ,
47.19 , 3d:5.62:0.04:-16.55 : 0:0:0 , 0:16.55 , 0:-0.04 , 0:-5.62 , 1:-17.14 , 1:4.24 , 1:-10.09 , 2:-8.46 , 2:-0.78 , 2:-0.78 ,
47.22 , 3d:5.72:-0.12:-15.78 : 0:0:0 , 0:15.78 , 0:0.12 , 0:-5.72 , 1:-36.54 , 1:1.89 , 1:4.51 , 2:-11.84 , 2:-1.32 , 2:-1.32 ,
47.23 , 3d:5.57:-0.05:-15.15 : 0:0:0 , 0:15.15 , 0:0.05 , 0:-5.57 , 1:-39.85 , 1:-3.09 , 1:10.08 , 2:-9.88 , 2:-1.14 , 2:-1.14 ,
47.27 , 3d:5.35:0.05:-13.78 : 0:0:0 , 0:13.78 , 0:-0.05 , 0:-5.35 , 1:-47.79 , 1:-2.94 , 1:6.69 , 2:-9.88 , 2:-0.94 , 2:-0.94 ,
47.27 , 3d:5.32:0.08:-13.48 : 0:0:0 , 0:13.48 , 0:-0.08 , 0:-5.32 , 1:-46.72 , 1:-3.69 , 1:6.05 , 2:-9.99 , 2:-1.03 , 2:-1.03 ,
47.28 , 3d:5.29:0.11:-13.27 : 0:0:0 , 0:13.27 , 0:-0.11 , 0:-5.29 , 1:-44.04 , 1:-3.27 , 1:6.66 , 2:-10.01 , 2:-0.96 , 2:-0.96 ,
47.28 , 3d:5.26:0.13:-13.01 : 0:0:0 , 0:13.01 , 0:-0.13 , 0:-5.26 , 1:-38.97 , 1:-2.94 , 1:3.41 , 2:-10.83 , 2:-1.31 , 2:-1.31 ,
47.29 , 3d:5.24:0.14:-12.82 : 0:0:0 , 0:12.82 , 0:-0.14 , 0:-5.24 , 1:-39.53 , 1:-0.51 , 1:5.60 , 2:-9.84 , 2:-1.33 , 2:-1.33 ,
47.29 , 3d:5.22:0.15:-12.70 : 0:0:0 , 0:12.70 , 0:-0.15 , 0:-5.22 , 1:-36.42 , 1:-0.27 , 1:7.45 , 2:-9.33 , 2:-1.30 , 2:-1.30 ,
47.29 , 3d:5.19:0.16:-12.59 : 0:0:0 , 0:12.59 , 0:-0.16 , 0:-5.19 , 1:-35.18 , 1:-1.34 , 1:8.64 , 2:-8.90 , 2:-1.10 , 2:-1.10 ,
47.30 , 3d:5.17:0.17:-12.48 : 0:0:0 , 0:12.48 , 0:-0.17 , 0:-5.17 , 1:-32.80 , 1:-3.85 , 1:8.38 , 2:-9.09 , 2:-1.04 , 2:-1.04 ,
47.30 , 3d:5.14:0.23:-12.28 : 0:0:0 , 0:12.28 , 0:-0.23 , 0:-5.14 , 1:-31.79 , 1:-7.72 , 1:5.89 , 2:-9.83 , 2:-1.21 , 2:-1.21 ,
47.31 , 3d:5.12:0.27:-12.13 : 0:0:0 , 0:12.13 , 0:-0.27 , 0:-5.12 , 1:-32.97 , 1:-7.49 , 1:4.14 , 2:-9.59 , 2:-1.37 , 2:-1.37 ,
47.32 , 3d:5.02:0.38:-11.56 : 0:0:0 , 0:11.56 , 0:-0.38 , 0:-5.02 , 1:-38.13 , 1:-5.55 , 1:9.31 , 2:-9.63 , 2:-1.07 , 2:-1.07 ,
47.34 , 3d:4.91:0.49:-10.96 : 0:0:0 , 0:10.96 , 0:-0.49 , 0:-4.91 , 1:-44.88 , 1:-6.65 , 1:9.24 , 2:-9.33 , 2:-1.19 , 2:-1.19 ,
47.34 , 3d:4.89:0.54:-10.76 : 0:0:0 , 0:10.76 , 0:-0.54 , 0:-4.89 , 1:-43.47 , 1:-10.21 , 1:1.35 , 2:-6.05 , 2:-1.22 , 2:-1.22 ,
47.35 , 3d:4.90:0.58:-10.61 : 0:0:0 , 0:10.61 , 0:-0.58 , 0:-4.90 , 1:-46.40 , 1:-12.48 , 1:1.41 , 2:-7.36 , 2:-1.49 , 2:-1.49 ,
47.35 , 3d:4.89:0.64:-10.38 : 0:0:0 , 0:10.38 , 0:-0.64 , 0:-4.89 , 1:-49.53 , 1:-12.36 , 1:4.47 , 2:-9.14 , 2:-0.79 , 2:-0.79 ,
47.36 , 3d:4.87:0.70:-10.13 : 0:0:0 , 0:10.13 , 0:-0.70 , 0:-4.87 , 1:-55.46 , 1:-11.52 , 1:9.33 , 2:-10.53 , 2:-0.47 , 2:-0.47 ,
47.36 , 3d:4.83:0.74:-9.94 : 0:0:0 , 0:9.94 , 0:-0.74 , 0:-4.83 , 1:-57.73 , 1:-9.99 , 1:13.12 , 2:-11.48 , 2:-0.73 , 2:-0.73 ,
47.36 , 3d:4.79:0.77:-9.76 : 0:0:0 , 0:9.76 , 0:-0.77 , 0:-4.79 , 1:-57.09 , 1:-7.55 , 1:16.57 , 2:-11.60 , 2:-0.93 , 2:-0.93 ,
47.37 , 3d:4.71:0.81:-9.50 : 0:0:0 , 0:9.50 , 0:-0.81 , 0:-4.71 , 1:-52.63 , 1:-4.08 , 1:18.70 , 2:-11.52 , 2:-1.33 , 2:-1.33 ,
47.37 , 3d:4.63:0.84:-9.27 : 0:0:0 , 0:9.27 , 0:-0.84 , 0:-4.63 , 1:-45.91 , 1:-0.50 , 1:15.82 , 2:-10.83 , 2:-1.36 , 2:-1.36 ,
47.38 , 3d:4.59:0.84:-9.13 : 0:0:0 , 0:9.13 , 0:-0.84 , 0:-4.59 , 1:-42.08 , 1:1.38 , 1:12.61 , 2:-10.27 , 2:-1.46 , 2:-1.46 ,
47.39 , 3d:4.47:0.78:-8.51 : 0:0:0 , 0:8.51 , 0:-0.78 , 0:-4.47 , 1:-33.23 , 1:5.29 , 1:4.18 , 2:-9.57 , 2:-0.59 , 2:-0.59 ,
47.41 , 3d:4.43:0.72:-8.03 : 0:0:0 , 0:8.03 , 0:-0.72 , 0:-4.43 , 1:-33.24 , 1:1.98 , 1:-2.90 , 2:-7.44 , 2:-0.88 , 2:-0.88 ,
47.41 , 3d:4.44:0.71:-7.92 : 0:0:0 , 0:7.92 , 0:-0.71 , 0:-4.44 , 1:-35.33 , 1:0.53 , 1:-2.67 , 2:-8.54 , 2:-0.98 , 2:-0.98 ,
47.41 , 3d:4.45:0.71:-7.74 : 0:0:0 , 0:7.74 , 0:-0.71 , 0:-4.45 , 1:-38.63 , 1:-0.36 , 1:-0.93 , 2:-9.83 , 2:-0.49 , 2:-0.49 ,
47.42 , 3d:4.44:0.72:-7.47 : 0:0:0 , 0:7.47 , 0:-0.72 , 0:-4.44 , 1:-45.50 , 1:-1.41 , 1:3.74 , 2:-11.01 , 2:-0.53 , 2:-0.53 ,
47.43 , 3d:4.41:0.73:-7.25 : 0:0:0 , 0:7.25 , 0:-0.73 , 0:-4.41 , 1:-47.58 , 1:-1.78 , 1:7.13 , 2:-10.91 , 2:-0.83 , 2:-0.83 ,
47.43 , 3d:4.38:0.74:-7.09 : 0:0:0 , 0:7.09 , 0:-0.74 , 0:-4.38 , 1:-47.91 , 1:-2.01 , 1:8.35 , 2:-10.75 , 2:-1.12 , 2:-1.12 ,
47.43 , 3d:4.36:0.75:-6.94 : 0:0:0 , 0:6.94 , 0:-0.75 , 0:-4.36 , 1:-47.85 , 1:-2.77 , 1:8.80 , 2:-10.29 , 2:-1.25 , 2:-1.25 ,
47.44 , 3d:4.32:0.77:-6.72 : 0:0:0 , 0:6.72 , 0:-0.77 , 0:-4.32 , 1:-46.63 , 1:-3.26 , 1:8.03 , 2:-9.87 , 2:-1.42 , 2:-1.42 ,
47.45 , 3d:4.25:0.81:-6.28 : 0:0:0 , 0:6.28 , 0:-0.81 , 0:-4.25 , 1:-45.23 , 1:-3.44 , 1:8.05 , 2:-9.57 , 2:-1.40 , 2:-1.40 ,
47.45 , 3d:4.21:0.83:-6.07 : 0:0:0 , 0:6.07 , 0:-0.83 , 0:-4.21 , 1:-44.51 , 1:-3.78 , 1:9.68 , 2:-9.54 , 2:-1.28 , 2:-1.28 ,
47.45 , 3d:4.18:0.85:-5.93 : 0:0:0 , 0:5.93 , 0:-0.85 , 0:-4.18 , 1:-43.82 , 1:-3.99 , 1:11.13 , 2:-9.49 , 2:-1.22 , 2:-1.22 ,
47.47 , 3d:4.03:0.91:-5.44 : 0:0:0 , 0:5.44 , 0:-0.91 , 0:-4.03 , 1:-44.07 , 1:-3.21 , 1:13.51 , 2:-8.91 , 2:-1.11 , 2:-1.11 ,
47.48 , 3d:3.94:0.94:-4.82 : 0:0:0 , 0:4.82 , 0:-0.94 , 0:-3.94 , 1:-45.35 , 1:1.15 , 1:5.36 , 2:-9.97 , 2:-0.18 , 2:-0.18 ,
47.49 , 3d:3.86:0.91:-4.34 : 0:0:0 , 0:4.34 , 0:-0.91 , 0:-3.86 , 1:-51.35 , 1:5.82 , 1:10.09 , 2:-11.67 , 2:-0.23 , 2:-0.23 ,
47.49 , 3d:3.82:0.89:-4.18 : 0:0:0 , 0:4.18 , 0:-0.89 , 0:-3.82 , 1:-51.56 , 1:7.02 , 1:10.44 , 2:-11.45 , 2:-0.58 , 2:-0.58 ,
47.50 , 3d:3.78:0.85:-3.94 : 0:0:0 , 0:3.94 , 0:-0.85 , 0:-3.78 , 1:-49.09 , 1:8.33 , 1:7.30 , 2:-10.42 , 2:-0.76 , 2:-0.76 ,
47.51 , 3d:3.74:0.73:-3.35 : 0:0:0 , 0:3.35 , 0:-0.73 , 0:-3.74 , 1:-45.01 , 1:11.15 , 1:-0.76 , 2:-9.66 , 2:-0.93 , 2:-0.93 ,
47.53 , 3d:3.73:0.55:-2.49 : 0:0:0 , 0:2.49 , 0:-0.55 , 0:-3.73 , 1:-46.24 , 1:7.46 , 1:0.03 , 2:-8.44 , 2:-0.86 , 2:-0.86 ,
47.53 , 3d:3.73:0.51:-2.26 : 0:0:0 , 0:2.26 , 0:-0.51 , 0:-3.73 , 1:-46.65 , 1:7.78 , 1:-0.18 , 2:-9.12 , 2:-1.02 , 2:-1.02 ,
47.54 , 3d:3.76:0.43:-1.82 : 0:0:0 , 0:1.82 , 0:-0.43 , 0:-3.76 , 1:-46.20 , 1:7.17 , 1:-7.71 , 2:-7.73 , 2:-1.30 , 2:-1.30 ,
